Experiment Id
Time and Date
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	AngleWristElbowShoulderRight	AngleShoulderElbowRightToBody	AngleShoulderElbowRightToY	AngleElbowWristRightToY	LinearWristRight5IncFrames	LinearWristRight10IncFrames	LinearWristRight20IncFrames	LinearWristRight5GapFrames	LinearWristRight10GapFrames	LinearWristRight20GapFrames	LinearElbowRight5IncFrames	LinearElbowRight10IncFrames	LinearElbowRight20IncFrames	LinearElbowRight5GapFrames	LinearElbowRight10GapFrames	LinearElbowRight20GapFrames	Marker
11	328	-0.04658727	0.382203	1.184193	-0.05011309	0.2170581	1.225533	-0.05677979	-0.08601368	1.219093	-0.05789818	-0.1364473	1.168471	-0.2174714	0.1228261	1.232211	-0.3278437	-0.07995177	1.263507	-0.3016619	-0.2584492	1.200901	-0.2966237	-0.3183558	1.178702	0.1121892	0.1152528	1.232558	0.2380236	-0.01559684	1.255453	0.1678185	-0.04757414	1.040465	0.158463	-0.06793822	0.9862443	-0.1321267	-0.208	1.157748	-0.331329	-0.5338345	1.196938	-0.4912587	-0.795431	1.214504	-0.5218002	-0.8299454	1.1395	0.01289525	-0.2107858	1.150712	0.195242	-0.5264716	1.263473	0.3416392	-0.7799202	1.340105	0.381521	-0.8312978	1.280781	76.75976640570345	45.90544927751267	44.34693872198601	81.9521803154916	1.2224505503476615	0.8581984889676281	0.7751278001045322	0.059238029945602906	0.03291632145403241	0.029457346204187617	0.06923094260600744	0.046766479690638824	0.043465690199348476	0.013903019069886668	0.01148767013893437	0.010091698464767082	false
12	364	-0.04672782	0.3821208	1.184188	-0.05011353	0.2170442	1.225527	-0.05679405	-0.08601335	1.21909	-0.05791425	-0.1364432	1.168468	-0.2175472	0.1227918	1.232195	-0.3278383	-0.07997742	1.263463	-0.302716	-0.2586567	1.201415	-0.2961633	-0.318227	1.178775	0.1121652	0.1152642	1.23256	0.2379171	-0.01527669	1.256051	0.166685	-0.04195111	1.039106	0.1564789	-0.06176746	0.9813902	-0.1321507	-0.2080015	1.157745	-0.3455976	-0.5238903	1.201341	-0.5169237	-0.7774427	1.222434	-0.550041	-0.8109216	1.148094	0.01288066	-0.21078	1.150707	0.1952192	-0.5264212	1.263455	0.3415758	-0.7797749	1.340054	0.381448	-0.8311314	1.280752	75.42793137008718	45.972643166880765	44.42063044322557	83.33697112628943	0.9189352278564951	0.7143593776802986	0.7146616645149724	0.29235833997642113	0.13952618934024547	0.012640402424210672	0.038530606705016096	0.044574237427546404	0.04105319484895917	0.029039223927260407	0.007041247398089844	0.007975442876047976	false
13	396	-0.04680526	0.3821262	1.184138	-0.05011724	0.2170397	1.225519	-0.0568094	-0.08599924	1.219086	-0.05793498	-0.1364217	1.168464	-0.2176537	0.1227599	1.232196	-0.327961	-0.07998961	1.26345	-0.3033447	-0.2587432	1.201862	-0.2961078	-0.3180899	1.178907	0.1120381	0.1154449	1.232587	0.2377102	-0.01491977	1.256306	0.1677289	-0.04171234	1.039109	0.1573519	-0.06239204	0.9786036	-0.1321677	-0.2079936	1.157743	-0.3506198	-0.5200424	1.203251	-0.525923	-0.7704549	1.225868	-0.5600021	-0.8035656	1.151834	0.01285395	-0.2107381	1.150702	0.1380874	-0.5656606	1.220864	0.2385845	-0.8504784	1.263265	0.261865	-0.8985695	1.193379	75.57362531880491	45.99872357590234	44.45118104298653	83.30344610420275	0.6359537728126273	0.7123469929672721	0.6596154261881769	0.044920532911033685	0.14502105625606043	0.009980956382514788	0.03997213591155926	0.03972098958248803	0.03896051112587257	0.02722731376896258	0.00757820112112531	0.007279086875766186	false
14	432	-0.04694628	0.3818978	1.184084	-0.05012444	0.2170352	1.225519	-0.05683351	-0.08599602	1.219089	-0.05796304	-0.1364156	1.168468	-0.217756	0.122741	1.232203	-0.3280594	-0.07991092	1.26347	-0.3039643	-0.2586773	1.20212	-0.2961766	-0.3179093	1.17911	0.1120038	0.1153985	1.232576	0.2377244	-0.01469006	1.256457	0.167839	-0.04199418	1.039313	0.1574666	-0.06280154	0.9787872	-0.1321976	-0.2079967	1.157745	-0.3523512	-0.5187087	1.203712	-0.5289793	-0.7679914	1.226686	-0.5633546	-0.8009281	1.152748	0.01282581	-0.2107333	1.150706	0.1931598	-0.5278384	1.262384	0.3378408	-0.7822503	1.338078	0.377113	-0.8336577	1.27851	75.60871927518487	46.0656681409581	44.52932895398875	83.17441748675719	0.33829750276891374	0.5630748655376187	0.6054922126863432	0.3034990114849201	0.010692110782202434	0.009633651790430967	0.026730678261168598	0.038840656988151256	0.03635098307459177	0.011487205770335742	0.008384233737001033	0.006466330201701455	false
15	464	-0.04694218	0.3817644	1.184064	-0.05012973	0.2170336	1.225525	-0.05688728	-0.08604102	1.21909	-0.05803194	-0.1364746	1.168465	-0.2178016	0.1227018	1.232182	-0.3280651	-0.07988828	1.263417	-0.3042534	-0.2586195	1.202244	-0.2963552	-0.3177894	1.179172	0.1118538	0.1152428	1.232514	0.2375572	-0.01454064	1.256815	0.1671329	-0.04081079	1.039229	0.1564543	-0.0614507	0.9779611	-0.1322533	-0.2080472	1.157751	-0.3541672	-0.517381	1.20409	-0.5321672	-0.7655015	1.227351	-0.5668349	-0.7982375	1.153496	0.01273202	-0.2107766	1.15069	0.1934602	-0.5274024	1.262886	0.3384245	-0.781372	1.338972	0.3778569	-0.8328207	1.27959	75.18546756648786	46.159123211438406	44.610503037410595	83.44728063845967	0.06405377477228749	0.5657980050323068	0.5667095513002535	0.050804857778374325	0.0068554952186792835	0.007307021245697976	0.01374490591056864	0.038511356866192746	0.034754425838844034	0.01312892592462418	0.007205368599099493	0.006004507268505055	false
16	496	-0.04695244	0.3818894	1.184061	-0.05011563	0.2170403	1.225515	-0.05690156	-0.08603568	1.219094	-0.05805294	-0.1364702	1.16847	-0.2178206	0.1226983	1.232171	-0.3280493	-0.07992771	1.263374	-0.3046017	-0.2586527	1.202444	-0.296346	-0.3177212	1.179298	0.1117372	0.1154886	1.232564	0.2370088	-0.01449263	1.257007	0.1675845	-0.03976803	1.038958	0.1566611	-0.06073037	0.9752053	-0.1322741	-0.2080413	1.157769	-0.3556275	-0.516207	1.204522	-0.534742	-0.7633352	1.228104	-0.5696576	-0.7959251	1.154336	0.01267668	-0.210758	1.150696	0.1934091	-0.5273349	1.262882	0.3383444	-0.7812083	1.338937	0.3777681	-0.832634	1.279572	75.16052103932604	46.029735745921585	44.477967418309255	83.69706451927573	0.030186389059038296	0.5686306117073582	0.5325029218533124	0.017922459721410013	0.0029298202717879876	0.004773835564317097	0.013376590741378758	0.03853371237084886	0.03368764698161922	0.011622542922892814	0.006003392775073382	0.006523983716851077	false
17	532	-0.04697359	0.3818839	1.18406	-0.05011238	0.2170391	1.225513	-0.0569187	-0.08601242	1.219093	-0.05806614	-0.136434	1.16847	-0.217926	0.1226548	1.232168	-0.328047	-0.07993829	1.263367	-0.3046634	-0.2585592	1.202475	-0.2963612	-0.3176024	1.179339	0.1117546	0.1155418	1.23264	0.2381917	-0.01290588	1.257695	0.1623943	-0.06619245	1.010775	0.1539411	-0.03348775	0.956468	-0.1322909	-0.2080336	1.157768	-0.356484	-0.515485	1.20479	-0.5362316	-0.7619854	1.228578	-0.571287	-0.7944944	1.154875	0.01267077	-0.2107269	1.150692	0.1932415	-0.5274683	1.262563	0.3380149	-0.7814169	1.338343	0.3773532	-0.832768	1.278901	79.28139543828297	46.65451717533162	45.09974148364421	78.34321145830049	0.3080449668926702	0.552434767674193	0.569740271180303	0.27810737510463857	0.01046967042760902	0.0769155093785941	0.024823764305346156	0.029938137954716015	0.03534660592363273	0.018333635712173935	0.008151273382565128	0.005155460926754308	false
18	564	-0.04696181	0.3818794	1.184049	-0.05012392	0.2170409	1.225504	-0.05696672	-0.08603893	1.219092	-0.05812496	-0.1364719	1.168472	-0.217994	0.1226109	1.232153	-0.3281339	-0.07986847	1.263391	-0.3047743	-0.2583771	1.202509	-0.2963878	-0.317395	1.179398	0.1116887	0.1154174	1.232588	0.2374705	-0.01382312	1.256799	0.1675811	-0.0391861	1.038755	0.1564898	-0.06025405	0.9745643	-0.1323705	-0.208071	1.157782	-0.2634722	-0.5688892	1.162146	-0.3687712	-0.8586932	1.151756	-0.3864929	-0.8928711	1.072823	0.01261633	-0.2107765	1.150694	0.1928881	-0.5267977	1.262314	0.3376797	-0.7806213	1.33807	0.3770167	-0.831948	1.278649	75.0813088878774	46.298448418333116	44.74399539163858	83.67914861138179	0.6118249071667222	0.5513668682845619	0.6069743326711128	0.021777094225289593	0.027890308659274308	0.0036580847875509344	0.0346357352884531	0.03382694021192755	0.03594954210336782	0.007317625667430274	0.010859631756963856	0.0053901538639102116	false
19	600	-0.0470188	0.381979	1.184085	-0.05014581	0.2170487	1.2255	-0.05700573	-0.08602166	1.219095	-0.05815424	-0.1364538	1.168476	-0.2180294	0.1225743	1.232113	-0.3281373	-0.07985354	1.26338	-0.3048156	-0.258278	1.202603	-0.2964344	-0.3172497	1.17943	0.111568	0.1156483	1.232663	0.2371081	-0.01387899	1.256288	0.1678743	-0.03905097	1.03832	0.1567377	-0.06014138	0.9734353	-0.1323881	-0.2080584	1.157784	-0.3637447	-0.5086482	1.206918	-0.5495253	-0.7500234	1.232474	-0.5859378	-0.7817515	1.159159	0.01257323	-0.2107333	1.150708	0.1923934	-0.5271283	1.261909	0.33679	-0.7811952	1.337307	0.3759653	-0.8324696	1.277776	75.35778745745759	46.14894174160157	44.6027941630906	83.71897431853623	0.5876617891931428	0.4187863803607142	0.5714587252226419	0.015550942823057115	0.14021679732321585	0.0034286979412746577	0.03513556366226252	0.029066571719034942	0.03484081707881889	0.007041954922890843	0.0070622236028851475	0.005911840431357496	false
20	632	-0.04711559	0.3822739	1.18412	-0.05014315	0.2170942	1.225487	-0.05705049	-0.08597586	1.219096	-0.05819745	-0.1364085	1.168479	-0.2180382	0.122561	1.232104	-0.3281366	-0.07986708	1.263358	-0.3049216	-0.2582112	1.202664	-0.2964583	-0.3171445	1.179481	0.1116211	0.1156546	1.232725	0.2376134	-0.01363468	1.255342	0.1650687	-0.05080258	1.042607	0.1561058	-0.06881134	0.9968641	-0.1324507	-0.2080242	1.15779	-0.3637222	-0.5086396	1.206893	-0.5493934	-0.749982	1.232413	-0.5857706	-0.7817163	1.159116	0.01253851	-0.2107024	1.150711	0.1924239	-0.5266044	1.262965	0.3368409	-0.7802193	1.339186	0.3762209	-0.8316977	1.280007	77.25207726369877	46.24249017123163	44.714280990187405	80.61031204353971	0.6733360008130024	0.33372772011685775	0.5628087742876761	0.08743687303376281	0.015628423750101806	0.021658241445450133	0.038936663177900455	0.02548589707135295	0.03481718211246455	0.014472120694089893	0.006604110517484303	0.006005381099989056	false
21	668	-0.04715252	0.3823317	1.18415	-0.05012217	0.2171151	1.225479	-0.05708986	-0.08593915	1.219101	-0.05824963	-0.1363644	1.168487	-0.2180903	0.1225813	1.232118	-0.3281294	-0.07987487	1.263351	-0.3051467	-0.25815	1.20273	-0.2965614	-0.3170308	1.179516	0.1116276	0.1157028	1.232782	0.2399793	-0.009987369	1.258291	0.1657245	-0.0501024	1.045494	0.1564229	-0.0695317	0.9983235	-0.1325289	-0.2079914	1.15781	-0.3339268	-0.5309286	1.197857	-0.4955787	-0.7901338	1.216099	-0.5265067	-0.8244007	1.141486	0.01247212	-0.2106646	1.150712	0.1385615	-0.5638408	1.221944	0.239767	-0.8473175	1.265216	0.263367	-0.8954671	1.195771	76.18738305779647	47.710908275727775	46.15487238375836	79.90772194511244	0.4090848514024065	0.3243438097868375	0.5637141483628613	0.2824322902866955	0.03421252412469058	0.021696572567536	0.062156954050851206	0.0405078196620633	0.042207345448633915	0.025543863887968213	0.02007581325373052	0.007664195861710456	false
22	700	-0.04715595	0.3823181	1.18415	-0.05012782	0.2171129	1.22548	-0.05713815	-0.0859516	1.219111	-0.05830374	-0.1363811	1.168499	-0.2180992	0.1225806	1.232116	-0.3282721	-0.07975807	1.263385	-0.3051759	-0.2579072	1.202788	-0.296577	-0.3167749	1.179578	0.1116152	0.1156257	1.232778	0.2382903	-0.01185552	1.257589	0.1785583	-0.1119057	1.1005	0.160555	-0.07776165	1.017941	-0.1325858	-0.2080069	1.157827	-0.3298849	-0.5336009	1.196813	-0.4882136	-0.7948838	1.214193	-0.5184178	-0.8294452	1.139447	0.01240287	-0.2106872	1.150725	0.1948764	-0.5234663	1.26684	0.3413079	-0.7744656	1.346114	0.3818945	-0.8263615	1.288207	92.08410850880279	46.91522427069845	45.3574854590563	59.23395213207364	0.7362475652962992	0.5962351438693625	0.6236386162381194	0.7060770323223212	0.308812008263073	0.1589768635363555	0.07056382197124954	0.047512694501788987	0.044498631820176375	0.01671500275326119	0.011093007135646699	0.006075834836944135	false
23	737	-0.04712707	0.3823998	1.184173	-0.05018981	0.2171107	1.225479	-0.05720079	-0.08592338	1.219122	-0.05835506	-0.1363478	1.168512	-0.2181156	0.1225944	1.232117	-0.3282646	-0.07973231	1.263383	-0.3052311	-0.2577864	1.202836	-0.2966439	-0.3166313	1.179622	0.1115505	0.1157503	1.232852	0.2383409	-0.01152155	1.257481	0.1666254	-0.06096009	1.048965	0.1602157	-0.07682181	1.015445	-0.1326158	-0.2079785	1.15783	-0.347577	-0.5212003	1.202325	-0.5200415	-0.7724997	1.224116	-0.5534477	-0.8057864	1.150191	0.01233835	-0.2106352	1.150756	0.1934951	-0.5251278	1.264402	0.3388381	-0.7774466	1.341674	0.3787088	-0.8289695	1.282983	78.8325311420925	46.9861674898243	45.421945833978	77.36287280437719	1.2629913033547249	0.8338767469268269	0.730735464606624	0.1780311745736114	0.06988604930938774	0.06514878159476482	0.06804641097587126	0.047617127418891986	0.04167672858016626	0.02128155759264777	0.011103143928961386	0.008442046655504435	false
24	768	-0.04712437	0.3822912	1.184206	-0.0502004	0.2171141	1.225503	-0.0572046	-0.08593273	1.219128	-0.05835981	-0.1363566	1.168515	-0.2181797	0.1225505	1.232121	-0.3283668	-0.0797085	1.26343	-0.3052632	-0.2576358	1.20287	-0.2968106	-0.3164782	1.179657	0.1114392	0.1158894	1.232875	0.2381254	-0.01135942	1.257417	0.1731826	-0.04291842	1.040371	0.1640308	-0.06497574	0.9786473	-0.1326164	-0.2079863	1.157828	-0.3510113	-0.5185415	1.203596	-0.5261925	-0.7676473	1.226399	-0.5602566	-0.8006644	1.152687	0.01233465	-0.2106381	1.15076	0.1936388	-0.5246948	1.265162	0.3390684	-0.7766093	1.343019	0.3791016	-0.8282691	1.284602	76.69765800782713	46.96608251947973	45.40075672432344	82.06970869756955	1.332662859690289	0.901263363369648	0.6985646510196162	0.08479667574452833	0.021405638868710237	0.010951019612837315	0.062496749801909515	0.0472959324964265	0.041592121818174566	0.022953165546077736	0.010813023845451646	0.008993560705265713	false
25	800	-0.04713676	0.3821732	1.184273	-0.05022301	0.2171026	1.225518	-0.05723117	-0.08596504	1.219142	-0.05840431	-0.1363927	1.168528	-0.2181971	0.1225675	1.232128	-0.3283488	-0.07959809	1.263373	-0.305323	-0.2574548	1.202928	-0.2968344	-0.3162753	1.17973	0.111111	0.1159146	1.232753	0.2375997	-0.0112696	1.25757	0.1733558	-0.04006489	1.039367	0.1638491	-0.0623597	0.9737711	-0.1326212	-0.2079903	1.157832	-0.3526112	-0.5172829	1.204064	-0.529034	-0.7653226	1.227228	-0.5633993	-0.7981656	1.153611	0.01224182	-0.2106459	1.150791	0.1935535	-0.5248134	1.26479	0.3389579	-0.7767626	1.3423	0.3788918	-0.8283366	1.28378	76.23497198189997	46.957672993353064	45.383939788660825	82.78514527013975	1.372953701327585	0.9073875111666012	0.7024424879563902	0.10620349565386838	0.01905718772467065	0.008338911263378589	0.02879627031009362	0.04720320684321581	0.04164497052492914	0.021193787392654786	0.010936722959586509	0.008593487899318922	false
26	832	-0.04715609	0.3821667	1.184291	-0.05028863	0.2170981	1.225498	-0.05727445	-0.08595023	1.219155	-0.05843726	-0.1363791	1.168544	-0.2182103	0.1225742	1.232129	-0.3284712	-0.07961023	1.263429	-0.3054912	-0.2573542	1.20296	-0.2969359	-0.3161412	1.17975	0.1110536	0.1160227	1.232808	0.2374054	-0.01115924	1.257576	0.1734527	-0.04059226	1.039678	0.164144	-0.06264199	0.975337	-0.1326376	-0.2079843	1.157857	-0.3540379	-0.5161507	1.204594	-0.5315565	-0.7632384	1.228154	-0.5661758	-0.7959652	1.154627	0.01219838	-0.2106096	1.150811	0.193567	-0.5247663	1.264699	0.3389883	-0.776657	1.342102	0.3789065	-0.828177	1.283553	76.41523985056071	46.92756936710591	45.35248075914867	82.61506443057979	0.743363051476209	0.7916176367791423	0.7031279038786158	0.7111126626687903	0.1338756200357509	0.008096679081683844	0.010683038465435937	0.041593294201514405	0.04109431450051593	0.0085307970159461	0.006397204232753225	0.007939700043918642	false
27	864	-0.0471521	0.3822083	1.184316	-0.05029629	0.2171011	1.225496	-0.05730044	-0.08593871	1.219162	-0.05844847	-0.1363669	1.168552	-0.2182301	0.1225565	1.232134	-0.3284709	-0.0796112	1.263428	-0.3055184	-0.2572522	1.202987	-0.2969629	-0.3159354	1.179814	0.1111179	0.1160791	1.232934	0.2355741	-0.0129628	1.257267	0.1728478	-0.09169642	1.063725	0.1657389	-0.07798543	1.031291	-0.1326547	-0.2079778	1.157862	-0.3550684	-0.5153354	1.204752	-0.5333616	-0.7617222	1.228424	-0.5681192	-0.7943334	1.154943	0.01219689	-0.2106052	1.15082	0.1391377	-0.5631	1.222718	0.2408971	-0.8456699	1.266438	0.2646991	-0.8938167	1.197255	86.57759908777072	46.07766173652588	44.5007901383417	68.84421494431015	0.6390901723656566	0.8491199065237108	0.7262701897620351	0.2729113688841535	0.194609944230116	0.09277694697501826	0.02869567141549311	0.04531885691484624	0.03799999749624902	0.024622111206225185	0.007114544931492175	0.008019408125240669	false
28	900	-0.04715831	0.3821954	1.184322	-0.05032223	0.2170931	1.225489	-0.05730486	-0.08593309	1.219166	-0.05846064	-0.13636	1.168558	-0.218305	0.122559	1.232164	-0.3284602	-0.07960016	1.263419	-0.3055518	-0.2571492	1.203019	-0.2969704	-0.3158097	1.179854	0.1106449	0.1165409	1.232972	0.2346122	-0.01241194	1.258399	0.1750922	-0.05789243	1.006952	0.1665373	-0.05918911	0.9662526	-0.1326561	-0.2079732	1.157865	-0.355849	-0.5146626	1.20504	-0.5347291	-0.7604617	1.228932	-0.5696406	-0.7929863	1.155518	0.01216144	-0.2105414	1.150855	0.1909076	-0.527931	1.260061	0.3341654	-0.7823061	1.333667	0.3727171	-0.8331346	1.273697	80.3976927742932	46.05147725010882	44.46075781368015	80.017550120457	0.9564025722532717	1.067690662238458	0.7632256845892527	0.2778038782246618	0.12432261434320298	0.05928346961507746	0.037511502402367114	0.04850348379319472	0.03978653666152543	0.028762645031698134	0.011943419160776306	0.009468489864993587	false
29	932	-0.04715644	0.3822274	1.184325	-0.05033848	0.2170889	1.225496	-0.05736424	-0.0859515	1.219188	-0.0585278	-0.1363847	1.168582	-0.2183433	0.1225393	1.232184	-0.3285165	-0.07960138	1.263456	-0.3056509	-0.2570618	1.203112	-0.2969863	-0.3156393	1.179942	0.1105123	0.1166687	1.233014	0.2346353	-0.01194312	1.258545	0.1758415	-0.04041994	1.039675	0.1680392	-0.0622797	0.9750761	-0.1327039	-0.2079937	1.157902	-0.3325711	-0.5316734	1.197189	-0.4927232	-0.7910355	1.214749	-0.5232855	-0.825262	1.14021	0.01205896	-0.2105396	1.150876	0.1380458	-0.5635247	1.221795	0.238998	-0.8463689	1.264702	0.2625005	-0.8943449	1.195367	77.0768087166669	46.17399924201223	44.575838647759554	82.83810254649251	1.2145328472641133	1.1486348104098048	0.7621405864289696	0.01916476363845778	0.05082093370186048	0.06946887095085615	0.037032260243756956	0.04647549013439687	0.03754536743819488	0.02418544623995026	0.015631045974669376	0.008528099133273858	false
30	964	-0.04718079	0.3822688	1.184353	-0.05035764	0.2170898	1.2255	-0.05737461	-0.08595341	1.21919	-0.05854153	-0.1363862	1.168583	-0.2184024	0.1225235	1.232214	-0.3286295	-0.07944816	1.263504	-0.3057054	-0.2568011	1.203184	-0.2969707	-0.3153382	1.179993	0.1104461	0.1166354	1.232993	0.2337683	-0.01260699	1.258502	0.1762411	-0.03938986	1.039044	0.16839	-0.06121374	0.9722089	-0.132713	-0.2079949	1.157903	-0.3470838	-0.521373	1.202095	-0.518822	-0.7724285	1.223576	-0.5520741	-0.8056466	1.149766	0.01204817	-0.2105346	1.150877	0.1927681	-0.5260291	1.261857	0.3375475	-0.77878	1.336843	0.3767721	-0.829679	1.277448	77.06029168663702	45.85624773708211	44.256926229051786	83.26725426165227	1.2194760267246383	1.1581776580090124	0.7033270949607384	0.023500601168482533	0.05519901084403719	0.018600161804157946	0.043617774155007186	0.033047934790538865	0.035822613859908155	0.030474846686427852	0.022784264732658835	0.009478821817744041	false
31	996	-0.04724034	0.3822661	1.184365	-0.05037627	0.2170762	1.225512	-0.05739226	-0.08595827	1.2192	-0.05854889	-0.1363887	1.168591	-0.2184275	0.1224171	1.2322	-0.328628	-0.07944985	1.263504	-0.3058604	-0.2567464	1.203305	-0.2969749	-0.3152169	1.180057	0.1103122	0.1168486	1.233097	0.2335723	-0.01209267	1.259156	0.1764917	-0.0909982	1.055955	0.1736239	-0.08302889	1.031713	-0.1327123	-0.2079974	1.157907	-0.3504815	-0.5187359	1.203396	-0.5249058	-0.7676249	1.225905	-0.5587996	-0.800595	1.152309	0.01202798	-0.2105096	1.1509	0.1927985	-0.5259073	1.261925	0.3375883	-0.7785281	1.336927	0.3768341	-0.8294029	1.277566	86.95643071621362	45.93543763598193	44.3355082831056	69.50209598970861	1.2030108849496033	1.0587964185478518	0.7843830482808837	0.06523005237205488	0.1663881847988454	0.0835118908186308	0.030481172608076406	0.02710301375212844	0.036315428291136514	0.021868432317099954	0.016814434953898602	0.009837687830362322	false
32	1028	-0.04729518	0.3823372	1.184383	-0.05038748	0.2170562	1.225507	-0.05741081	-0.08594726	1.219211	-0.0585683	-0.1363704	1.168607	-0.2184599	0.1224227	1.232214	-0.3286476	-0.07945874	1.263537	-0.3059108	-0.2566483	1.203349	-0.2969865	-0.3150874	1.180094	0.1102926	0.1168776	1.233132	0.237496	-0.006353825	1.263183	0.1769153	-0.06770331	1.056763	0.1736501	-0.08217156	1.030576	-0.1327266	-0.2079855	1.157921	-0.3537847	-0.5160478	1.204937	-0.5308059	-0.7627411	1.22866	-0.5653666	-0.7954971	1.155313	0.01200303	-0.2104776	1.150926	0.1361288	-0.5643577	1.220255	0.2355276	-0.8477415	1.261845	0.2585345	-0.8954507	1.192263	80.90959981466361	48.31326359460426	46.685754519064865	74.0829532325935	0.9062284859426288	0.9047238361257612	0.8195759038532608	0.39688059643141266	0.0500542167737874	0.05179598172071373	0.08182235472501838	0.053958585013973895	0.04826018098766861	0.06437789918438648	0.026603363433838314	0.017384512060203073	false
33	1064	-0.04732838	0.3823654	1.184395	-0.05039845	0.2170509	1.225504	-0.05744457	-0.0859186	1.21923	-0.05859134	-0.1363314	1.168634	-0.2184932	0.1224228	1.232231	-0.3287466	-0.07940041	1.263586	-0.3059265	-0.256471	1.203411	-0.2970024	-0.3148957	1.180153	0.1102269	0.117201	1.233308	0.2355508	-0.00833264	1.262057	0.1769106	-0.06761979	1.055208	0.1738731	-0.08122668	1.029902	-0.1327405	-0.2079641	1.157943	-0.3624103	-0.5074924	1.214948	-0.546291	-0.747304	1.246659	-0.5835739	-0.7804267	1.174855	0.01197326	-0.2104026	1.150972	0.1912454	-0.5264111	1.262378	0.3347762	-0.7794172	1.337644	0.3738032	-0.8305692	1.278455	81.60201417942918	47.304300443887115	45.68663869955686	74.58361183269439	0.609479848223383	0.8236474127383399	0.8214624882242706	0.2374306848529954	0.09815873773160375	0.049825867450120284	0.09830492698911562	0.0622274980737251	0.052562866787557394	0.03878303272313605	0.020638425397983762	0.013839404501980469	false
34	1096	-0.04733585	0.3823721	1.184402	-0.05038308	0.2170444	1.225506	-0.05747174	-0.08590114	1.219253	-0.05862753	-0.1363073	1.168667	-0.2185544	0.1224325	1.232287	-0.3288363	-0.07935747	1.263652	-0.3059331	-0.2563072	1.203474	-0.2970467	-0.3146391	1.180228	0.1103166	0.1171121	1.233386	0.2361166	-0.007652983	1.26246	0.1807833	-0.05904934	1.051076	0.1772276	-0.07608722	1.015482	-0.1328232	-0.2079469	1.15799	-0.329927	-0.5327951	1.199076	-0.4877019	-0.792825	1.218034	-0.5180458	-0.8276609	1.143845	0.01194772	-0.2104022	1.150998	0.1914162	-0.526216	1.262486	0.3350747	-0.7790142	1.337798	0.3741505	-0.8301289	1.278649	80.43896896505028	47.60397246409899	45.981813648906474	76.76367217018333	0.6776625565895333	0.8481153907609622	0.8355319248351532	0.17797319501693512	0.07942263486514907	0.04062881794215122	0.09738838888969438	0.06363631199495542	0.05343218757041758	0.05122605055659859	0.02114972909086229	0.014273973710316789	false
35	1128	-0.04738239	0.3823272	1.184439	-0.05038356	0.217042	1.225512	-0.05747693	-0.08588822	1.219265	-0.05862518	-0.1362891	1.16868	-0.218585	0.1224367	1.232305	-0.3289414	-0.07935224	1.263693	-0.3059939	-0.2561934	1.203526	-0.2970331	-0.3145574	1.180276	0.1102862	0.1172144	1.233466	0.235899	-0.007678337	1.262327	0.1824989	-0.04860744	1.046332	0.1782607	-0.0677558	0.9994071	-0.132817	-0.2079363	1.157997	-0.3482825	-0.5199554	1.204224	-0.5207217	-0.7696674	1.227287	-0.5543393	-0.8030592	1.153876	0.0119513	-0.210367	1.151022	0.1334661	-0.5650849	1.22015	0.2307156	-0.8489693	1.26154	0.2532716	-0.8967911	1.191981	78.88121144220283	47.51748754647861	45.90142827797856	79.57681926557198	0.35408422303454395	0.885199103161704	0.8520325958833627	0.33244243153270786	0.04661091740517726	0.02981032699128812	0.0928542933127871	0.06374695172459587	0.05291520161301295	0.044790035190282164	0.020538186558140284	0.013791138253837742	false
