experimentId
2013.07.02 17:46:54
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	Marker1	Marker2	Marker3	Marker4	Marker5
132271	101450	0.1020658	0.7757764	1.999741	0.008332239	0.6207718	2.087575	-0.01059659	0.2703894	2.147113	-0.01436129	0.2003104	2.162506	-0.1554671	0.5275849	2.047545	-0.3103128	0.3100422	2.027618	-0.243337	0.0945075	1.914636	-0.1923923	0.01091753	1.873095	0.1643144	0.5220217	2.215854	0.1692627	0.2768787	2.318918	0.1878555	0.03902805	2.335471	0.2053384	-0.07388025	2.331479	-0.08895957	0.1232447	2.141591	-0.1706901	-0.4770288	2.249863	-0.1958204	-0.87872	2.31894	-0.1900163	-0.9526056	2.293587	0.05192635	0.1218831	2.205886	0.0371279	-0.4695705	2.237611	0.02260036	-0.8716126	2.310507	0.05166408	-0.9370508	2.342267	0	0	0	0	0
132272	101486	0.1102835	0.7765346	1.997684	0.01985767	0.6199202	2.085938	0.002208266	0.2699812	2.144706	-0.001307349	0.1999986	2.159931	-0.1424845	0.528827	2.044813	-0.2924336	0.3090849	2.022908	-0.228086	0.09470998	1.913212	-0.1789505	0.01070018	1.872698	0.178199	0.5198624	2.214228	0.1809855	0.2797894	2.312905	0.1998983	0.04175563	2.327775	0.2100795	-0.0721119	2.327511	-0.07588132	0.1219322	2.137927	-0.1628083	-0.4825446	2.245277	-0.1958017	-0.8791729	2.318305	-0.1898304	-0.953187	2.293362	0.06540388	0.1207988	2.204303	0.04689585	-0.4724826	2.23907	0.02410757	-0.8723633	2.314648	0.05239679	-0.9374712	2.347764	0	0	0	0	0
132273	101519	0.1213038	0.7785546	1.995894	0.03179834	0.6208579	2.083483	0.01293558	0.2698891	2.141272	0.009196411	0.1997075	2.156306	-0.1303994	0.5302811	2.04276	-0.2806745	0.3080473	2.022598	-0.2172756	0.09409832	1.914119	-0.1619009	0.004886028	1.874941	0.1885778	0.5197638	2.211571	0.1938556	0.2755379	2.306721	0.2155557	0.03773651	2.321525	0.2205876	-0.07646241	2.319951	-0.06497133	0.120964	2.133528	-0.1534618	-0.4822232	2.237084	-0.1953658	-0.879016	2.316498	-0.1867932	-0.9535257	2.293889	0.07501946	0.1206371	2.201013	0.05360946	-0.4749017	2.240091	0.0292207	-0.874125	2.321774	0.06472623	-0.9244824	2.253241	0	0	0	0	0
132274	101550	0.1343497	0.7770094	1.992478	0.04463483	0.6210139	2.081974	0.02503826	0.2694623	2.137715	0.02116726	0.1991584	2.152334	-0.1198818	0.5290407	2.040343	-0.2705587	0.305976	2.021493	-0.2050134	0.08969579	1.916632	-0.1568725	0.003056036	1.878044	0.2009843	0.5183496	2.207964	0.2109877	0.2652437	2.303998	0.2291077	0.02648333	2.312736	0.2395807	-0.08735093	2.313701	-0.0540277	0.1203269	2.129	-0.141412	-0.4876111	2.223496	-0.193901	-0.8800573	2.314815	-0.1873633	-0.954869	2.292516	0.08770424	0.1195148	2.196748	0.0625917	-0.4781086	2.243564	0.03047732	-0.8755383	2.324348	0.06565004	-0.9257444	2.255529	0	0	0	0	0
132276	101615	0.1572209	0.7738175	1.985451	0.06138277	0.6231707	2.076862	0.04530805	0.2680446	2.127774	0.04219114	0.1969817	2.141351	-0.0989074	0.5292387	2.035328	-0.2458319	0.3027187	2.025391	-0.1925927	0.0830579	1.928869	-0.1430099	-0.01112545	1.896501	0.2212232	0.5146374	2.196416	0.2363471	0.2557343	2.29125	0.2540396	0.01594986	2.294476	0.2684591	-0.09718367	2.286543	-0.03469712	0.1199393	2.117744	-0.1153227	-0.4922322	2.179838	-0.1745835	-0.8724196	2.296261	-0.1404008	-0.9220114	2.226497	0.1122534	0.1169299	2.183321	0.07165793	-0.4793758	2.244864	0.0349291	-0.8780302	2.328024	0.06911184	-0.927622	2.25826	0	0	0	0	0
132277	101650	0.1636305	0.7748644	1.980405	0.06923927	0.6239867	2.07259	0.05515574	0.2673789	2.120952	0.05239324	0.1959884	2.134012	-0.09032471	0.5291787	2.033232	-0.2391594	0.3009415	2.027067	-0.1868032	0.07742892	1.941015	-0.1398317	-0.02236073	1.910925	0.2316653	0.5136077	2.189584	0.2458979	0.2520572	2.285418	0.2700708	0.005547624	2.287321	0.2858527	-0.1075583	2.282064	-0.02487495	0.1197822	2.110634	-0.09752305	-0.4852076	2.152889	-0.1546128	-0.8659447	2.277844	-0.1803337	-0.9367194	2.256226	0.1237099	0.115475	2.174375	0.07530683	-0.4811019	2.244171	0.03544888	-0.8800193	2.32931	0.0534695	-0.9518279	2.303683	0	0	0	0	0
132278	101686	0.1719197	0.7757137	1.974386	0.08276618	0.6224011	2.067397	0.06664106	0.2672521	2.113533	0.06348732	0.1961787	2.126188	-0.08173825	0.5283133	2.029936	-0.2248977	0.2881282	2.031253	-0.1822269	0.0617149	1.947928	-0.1421831	-0.04251337	1.923337	0.2440637	0.5105342	2.183383	0.2620225	0.2463399	2.273711	0.2874651	0.0001396395	2.275471	0.3007305	-0.1134121	2.274134	-0.01480752	0.1206956	2.103179	-0.07631928	-0.4729773	2.121709	-0.129066	-0.8555661	2.25397	-0.1819009	-0.9128389	2.245807	0.1348106	0.1143542	2.165507	0.08277691	-0.4858858	2.241419	0.03630596	-0.8820305	2.328552	0.07252955	-0.9446	2.358738	0	0	0	0	0
132279	101718	0.1790231	0.7729234	1.966576	0.0907601	0.6211509	2.061898	0.07376368	0.2674774	2.106329	0.07042134	0.1967268	2.118633	-0.07571308	0.5287534	2.026401	-0.2191	0.2874208	2.034279	-0.18009	0.05633225	1.96587	-0.1551362	-0.0396649	1.946525	0.2527999	0.5126559	2.173042	0.2735854	0.2417542	2.2609	0.2991475	-0.003375839	2.264737	0.3157489	-0.1164925	2.263152	-0.008732243	0.1216495	2.096905	-0.06594601	-0.4671894	2.097712	-0.1278002	-0.856202	2.240281	-0.1815366	-0.9099358	2.221207	0.1421947	0.1148808	2.15573	0.08822533	-0.4895289	2.238315	0.03456639	-0.8869747	2.330445	0.07471786	-0.9473617	2.36011	0	0	0	0	0
132280	101750	0.1837686	0.7696375	1.957004	0.09665298	0.6187863	2.054068	0.07975918	0.2683601	2.095484	0.07644791	0.1983648	2.107062	-0.06999709	0.5293214	2.022183	-0.2107479	0.2824525	2.037222	-0.182587	0.04898505	1.972394	-0.1632905	-0.04776517	1.962964	0.2643065	0.5149385	2.163543	0.2900643	0.2411476	2.24758	0.3114832	-0.005855487	2.250417	0.3297138	-0.1187359	2.251236	-0.003770342	0.1233898	2.087045	-0.04722006	-0.454508	2.057258	-0.1070162	-0.8426095	2.187742	-0.1626276	-0.895007	2.170393	0.1490017	0.1153783	2.141461	0.09621651	-0.4936389	2.233254	0.03386436	-0.889102	2.327562	0.07291494	-0.9463465	2.36413	0	0	0	0	0
132281	101786	0.1878687	0.7652317	1.942135	0.104108	0.6180491	2.04507	0.08416714	0.26633	2.083589	0.08019976	0.1960008	2.094568	-0.06350522	0.5278919	2.016387	-0.2068011	0.2768124	2.038656	-0.1917934	0.02926199	1.989972	-0.1723251	-0.05597471	1.976121	0.2718019	0.5105026	2.147483	0.2967003	0.2355853	2.237078	0.3221947	-0.006345397	2.239727	0.3408345	-0.1191241	2.236714	-0.001056868	0.122925	2.076848	-0.03355045	-0.4411086	2.026707	-0.08781593	-0.8340728	2.159218	-0.1434291	-0.886472	2.141868	0.1525293	0.1119903	2.124481	0.1054524	-0.4909248	2.224528	0.03614353	-0.8868366	2.307665	0.06937361	-0.939918	2.356798	0	0	0	0	0
132282	101818	0.1917906	0.7596253	1.92393	0.1105287	0.6162825	2.032045	0.08940545	0.2665781	2.069713	0.0851696	0.1966448	2.080682	-0.05836308	0.5267	2.009746	-0.2036957	0.2705899	2.039604	-0.1951469	0.02518644	1.997438	-0.1845607	-0.05992304	1.995169	0.2775664	0.5089403	2.132256	0.3089498	0.2282695	2.219051	0.3465656	-0.03803236	2.207046	0.3556553	-0.1289412	2.213876	0.003416544	0.1243409	2.060897	-0.01901079	-0.425066	2.002145	-0.06563812	-0.8074102	2.102356	-0.121253	-0.8598111	2.085005	0.1572008	0.1118343	2.113133	0.1194356	-0.4724634	2.206212	0.04320133	-0.8875195	2.304823	0.07438719	-0.9393759	2.354965	0	0	0	0	0
132283	101854	0.1923604	0.755567	1.904888	0.1169429	0.6103077	2.014213	0.09523389	0.2674907	2.055099	0.09098237	0.1987832	2.066453	-0.05304376	0.5228631	1.999194	-0.2009543	0.2645712	2.039555	-0.2041725	0.02328328	2.010543	-0.1995678	-0.06587401	2.014418	0.2847894	0.5060942	2.113143	0.3153059	0.2251192	2.198819	0.3521043	-0.03654847	2.194671	0.364957	-0.1309613	2.196339	0.00785174	0.1265295	2.04867	-0.004586414	-0.4044947	1.978587	-0.05008883	-0.8536206	2.074461	-0.02838969	-0.9223913	2.005468	0.1640981	0.1131254	2.098711	0.1381738	-0.4097838	2.167444	0.07198225	-0.8489258	2.287455	0.09561937	-0.9295774	2.352079	0	0	0	0	0
132284	101887	0.1947449	0.7457731	1.885618	0.1171572	0.6079326	2.000679	0.0990609	0.2685143	2.038488	0.09556768	0.2006636	2.049362	-0.04908079	0.5200178	1.987099	-0.1988158	0.2606428	2.03861	-0.2116393	0.02050649	2.018002	-0.2065558	-0.06572545	2.023544	0.2919264	0.5012703	2.09322	0.3220734	0.221571	2.177992	0.3577668	-0.01890732	2.172073	0.3739338	-0.1320915	2.170673	0.01193142	0.1289292	2.033365	0.00326662	-0.397126	1.954725	-0.03696044	-0.8546641	2.017133	-0.01831034	-0.9276713	1.951727	0.1711666	0.1135629	2.078538	0.09990383	-0.4106998	2.096432	0.08301474	-0.837068	2.260993	0.1189663	-0.879956	2.329817	0	0	0	0	0
132285	101922	0.1970024	0.7396526	1.863399	0.1217987	0.603193	1.980811	0.106268	0.2690357	2.026725	0.1031746	0.2020025	2.038863	-0.04361349	0.516458	1.972621	-0.1963989	0.2552465	2.036795	-0.2194841	0.01583906	2.027639	-0.2193514	-0.06871277	2.038009	0.2981033	0.5023346	2.074188	0.3327858	0.213376	2.155067	0.3735312	-0.03642827	2.136644	0.3795264	-0.1363732	2.142767	0.01841818	0.130063	2.025639	0.007782682	-0.3948472	1.938692	-0.0178776	-0.859723	1.95927	0.000572877	-0.9367479	1.89309	0.1807366	0.1155047	2.068167	0.09496518	-0.4070007	2.077743	0.1076729	-0.7589059	2.269356	0.1285301	-0.8080981	2.194223	0	0	0	0	0
132286	101954	0.1963651	0.7354617	1.844061	0.1229667	0.5970925	1.960672	0.1118024	0.2653039	2.008784	0.1094667	0.198871	2.021815	-0.03931294	0.5091261	1.954829	-0.1933762	0.2510418	2.033428	-0.2256654	0.01306567	2.033465	-0.225393	-0.07049563	2.046517	0.299893	0.4991276	2.045104	0.3428328	0.2116378	2.13228	0.3772835	-0.03709834	2.123214	0.3873007	-0.1388181	2.121579	0.02570331	0.1280679	2.010676	0.0166563	-0.3945118	1.90854	-0.01015515	-0.8614944	1.898905	0.003616667	-0.9386454	1.841429	0.1876929	0.113106	2.051037	0.09321804	-0.4078915	2.060032	0.1006677	-0.8122442	2.26787	0.1507993	-0.8024251	2.327299	0	0	0	0	0
132287	101986	0.1951482	0.727111	1.817296	0.1249173	0.5899644	1.936387	0.1159706	0.2637967	1.988157	0.1141193	0.1984167	2.001792	-0.03698099	0.5046419	1.938407	-0.1890577	0.2454636	2.027457	-0.2284391	0.009306595	2.036938	-0.2311128	-0.07081561	2.053514	0.3038833	0.4960541	2.027545	0.3471604	0.2052011	2.106864	0.3827028	-0.04186563	2.085499	0.3915061	-0.1360741	2.091888	0.02986557	0.1277642	1.992487	0.01765876	-0.3966553	1.902743	0.01050164	-0.8633978	1.839804	0.02822115	-0.9420369	1.770927	0.1938703	0.11219	2.03133	0.09667097	-0.4084256	2.036666	0.1226423	-0.7211005	2.230216	0.1409464	-0.770778	2.154732	0	0	0	0	0
132288	102018	0.1921321	0.7180071	1.791908	0.1234916	0.5827174	1.91324	0.1177789	0.2599908	1.967333	0.116558	0.1953487	1.981575	-0.03924569	0.4950336	1.918069	-0.1853039	0.2387232	2.017854	-0.230373	0.005003706	2.038718	-0.2341351	-0.07213344	2.056843	0.304314	0.4848455	1.992771	0.3519294	0.2005332	2.083261	0.3863587	-0.03851879	2.066725	0.397896	-0.140202	2.062848	0.03151082	0.1246641	1.976686	0.0184475	-0.3987136	1.880369	0.01801105	-0.8606553	1.776718	0.03366288	-0.934664	1.702418	0.1989031	0.1093328	2.007581	0.09690779	-0.4099926	2.020483	0.1221913	-0.7195064	2.226044	0.1371229	-0.7693613	2.149935	0	0	0	0	0
132289	102051	0.1877867	0.7093204	1.761453	0.1296757	0.5735025	1.886391	0.1237688	0.2551213	1.941237	0.1225745	0.1913815	1.955632	-0.03734268	0.4896144	1.895881	-0.1797037	0.2349968	2.00161	-0.230756	0.005728602	2.039496	-0.2346011	-0.07242224	2.056946	0.3062868	0.4818059	1.967795	0.3603834	0.1952407	2.046423	0.3874911	-0.04380439	2.034775	0.4048238	-0.1568206	2.034968	0.03852137	0.1198875	1.951702	0.0155271	-0.4028018	1.85345	0.03782489	-0.8632817	1.744305	0.06098544	-0.9351656	1.669878	0.2037003	0.1068423	1.982083	0.08654817	-0.4097995	1.980245	0.09743852	-0.8074889	2.199065	0.1118064	-0.8574872	2.122939	0	0	0	0	0
132290	102083	0.1856956	0.6978086	1.73067	0.1315287	0.5678029	1.861459	0.1245287	0.2496617	1.918179	0.1231335	0.1860215	1.933007	-0.03654701	0.4803905	1.868416	-0.1741728	0.2296906	1.983853	-0.2307487	0.005180612	2.035081	-0.234014	-0.07406831	2.05399	0.3083678	0.4726069	1.939485	0.364708	0.1940623	2.025254	0.3927106	-0.04482284	2.004951	0.4046514	-0.146692	2.003576	0.03797582	0.1143518	1.930879	0.01444706	-0.4085748	1.834515	0.04938221	-0.8648596	1.707966	0.07591964	-0.9323831	1.630636	0.2049344	0.1016594	1.958411	0.08976087	-0.414342	1.979322	0.09823258	-0.8153478	2.192832	0.1123247	-0.8655781	2.116805	0	0	0	0	0
132291	102115	0.1822181	0.6913653	1.699864	0.1323219	0.5574701	1.828962	0.1275959	0.2435908	1.890405	0.1266082	0.1807244	1.906063	-0.0383048	0.4705089	1.845671	-0.170552	0.2236419	1.965442	-0.224145	-0.00096187	2.018851	-0.2283042	-0.08093306	2.04034	0.3085351	0.4675078	1.903565	0.3678867	0.1857682	1.98912	0.3990354	-0.05280341	1.976984	0.4062413	-0.1521759	1.975987	0.04099318	0.1089665	1.907956	0.01374922	-0.4135424	1.810354	0.06020629	-0.8697969	1.688504	0.08919963	-0.937161	1.611917	0.2098355	0.09655221	1.929701	0.09396622	-0.4183968	1.961478	0.1047879	-0.8226273	2.169463	0.1160022	-0.8733561	2.093286	0	0	0	0	0
132292	102150	0.1764366	0.6772566	1.661854	0.1352348	0.5502815	1.79838	0.127556	0.2332726	1.853909	0.1259483	0.1698278	1.868478	-0.03568451	0.4634368	1.810002	-0.1681058	0.2140785	1.941347	-0.2124774	-0.01229019	1.995575	-0.2169599	-0.09266012	2.020077	0.3059006	0.4596137	1.86726	0.3715709	0.1824619	1.961308	0.396623	-0.05666433	1.937828	0.4087451	-0.1532269	1.945676	0.04054899	0.09819484	1.86756	0.0172605	-0.4267058	1.785471	0.07118793	-0.8826956	1.666351	0.1004622	-0.9478866	1.588008	0.2074666	0.08764556	1.892381	0.1019897	-0.4266383	1.949293	0.1072672	-0.8274664	2.163206	0.1185609	-0.877551	2.086613	0	0	0	0	0
132293	102183	0.1743568	0.6714512	1.629957	0.1340769	0.5387658	1.762499	0.1309808	0.227674	1.82454	0.1302372	0.1652889	1.840204	-0.03869618	0.4525478	1.782464	-0.1661211	0.205731	1.915898	-0.2030227	-0.0237287	1.964023	-0.204595	-0.1005841	1.983277	0.3047274	0.4549943	1.831828	0.3718504	0.177184	1.919893	0.3986503	-0.06192668	1.908236	0.410012	-0.1594872	1.903133	0.04540668	0.09283615	1.844047	0.01681583	-0.4324099	1.767188	0.09804316	-0.8833307	1.643225	0.1346619	-0.9429038	1.563506	0.213268	0.08390407	1.861299	0.1001343	-0.4307496	1.901487	0.1101949	-0.8322886	2.114066	0.1698069	-0.7859773	2.170908	0	0	0	0	0
132294	102215	0.1696078	0.6610142	1.588217	0.1319044	0.5314854	1.72368	0.1323695	0.2196312	1.785547	0.1324427	0.1572769	1.801539	-0.03675523	0.4457284	1.737338	-0.1606105	0.2005048	1.882235	-0.1951907	-0.02960075	1.929284	-0.1927146	-0.1029538	1.948728	0.3037705	0.4508247	1.791317	0.3714514	0.172865	1.891973	0.3997196	-0.06604378	1.873304	0.409264	-0.1588907	1.879889	0.05011676	0.08511966	1.80415	0.02008507	-0.4421582	1.749243	0.1067373	-0.8939624	1.634631	0.1468905	-0.9500365	1.554078	0.2149686	0.07709455	1.82557	0.1051198	-0.4342577	1.895225	0.1139099	-0.8356454	2.108106	0.1728224	-0.7875799	2.156578	0	0	0	0	0
132295	102250	0.1744926	0.6565892	1.548216	0.128097	0.529407	1.683315	0.1322901	0.2136122	1.742129	0.1331661	0.1503856	1.757142	-0.04054168	0.434612	1.707931	-0.1568457	0.1949617	1.846338	-0.1840767	-0.03919411	1.880333	-0.1782652	-0.1076575	1.897945	0.3029326	0.4444686	1.75069	0.3719755	0.1711566	1.84539	0.3971287	-0.07022008	1.829661	0.4098759	-0.1591468	1.832967	0.05045655	0.07643633	1.762811	0.0324192	-0.4518988	1.715898	0.06307524	-0.9183284	1.662783	0.08573762	-0.9930016	1.590978	0.2181695	0.07036885	1.775259	0.1616628	-0.4423766	1.881188	0.141502	-0.7491453	2.012055	0.1765137	-0.6491956	2.006599	0	0	0	0	0
132296	102286	0.1881002	0.6471286	1.502916	0.1148182	0.5310279	1.636533	0.1286248	0.2119874	1.702729	0.131174	0.1482502	1.719327	-0.0456951	0.429628	1.661433	-0.1505264	0.1867878	1.800223	-0.1746748	-0.04870138	1.829063	-0.1646101	-0.1220398	1.846745	0.2974907	0.4411798	1.706092	0.3730729	0.1779008	1.811991	0.3988466	-0.06229404	1.800899	0.4102765	-0.1552135	1.799682	0.05094935	0.07347563	1.723273	0.03519541	-0.4553919	1.685845	0.03454943	-0.9234812	1.657702	0.04700155	-1.003804	1.589592	0.2174135	0.06970049	1.741986	0.1836663	-0.4417744	1.860983	0.1474215	-0.7625612	1.957535	0.1806148	-0.66188	1.954836	0	0	0	0	0
132297	102318	0.1974141	0.6425107	1.476387	0.1133292	0.5303984	1.607739	0.1273861	0.209549	1.66532	0.1301894	0.1453431	1.680251	-0.04396743	0.4270038	1.629369	-0.1471314	0.1740467	1.755977	-0.1629244	-0.06323241	1.778345	-0.152152	-0.128583	1.791151	0.2926555	0.4399517	1.668619	0.3708575	0.1720771	1.772239	0.3949154	-0.06722698	1.764601	0.4069116	-0.1503284	1.765991	0.05085733	0.0705485	1.687007	0.03485433	-0.4584666	1.654536	0.01191424	-0.9115545	1.74182	0.0167299	-0.9808896	1.705581	0.2160177	0.07024992	1.695621	0.1941248	-0.4462863	1.796125	0.1569532	-0.7676527	1.890829	0.1874882	-0.6661991	1.886275	0	0	0	0	0
132298	102351	0.2052752	0.6367056	1.435077	0.1079037	0.5350167	1.5659	0.1250624	0.2112267	1.628977	0.128442	0.146512	1.645018	-0.04427266	0.4297179	1.590492	-0.1433556	0.1744425	1.708468	-0.1543302	-0.06473106	1.717954	-0.1448559	-0.1299131	1.728178	0.291482	0.4494831	1.628355	0.3709868	0.1734198	1.739207	0.3913835	-0.06622623	1.731281	0.4030548	-0.145793	1.727457	0.05005782	0.07065876	1.651937	0.03660352	-0.4586172	1.628265	0.00306762	-0.8946723	1.767063	0.004529109	-0.9652956	1.733091	0.2146048	0.07261574	1.662955	0.1955515	-0.4500027	1.731881	0.159756	-0.7713076	1.827094	0.1589014	-0.6654865	1.833974	0	0	0	0	0
132299	102387	0.2183067	0.6309582	1.403386	0.09938915	0.5416793	1.527451	0.1192877	0.2110397	1.592924	0.1232176	0.1449861	1.609369	-0.04201817	0.4347805	1.558086	-0.1447481	0.1723664	1.665267	-0.1481928	-0.06818596	1.653433	-0.1344157	-0.13264	1.6604	0.2893645	0.4491572	1.595201	0.3729911	0.1736441	1.706997	0.3898549	-0.0663472	1.691143	0.3986867	-0.1377004	1.683823	0.04695147	0.07064524	1.617039	0.04200649	-0.4587508	1.611487	-0.02784586	-0.8760757	1.783558	-0.04545373	-0.9386044	1.739693	0.2080544	0.07201099	1.625809	0.1947281	-0.4538555	1.67199	0.166001	-0.780001	1.755723	0.1631341	-0.6747435	1.768333	0	0	0	0	0
132300	102422	0.2166171	0.6230078	1.371653	0.1021466	0.5399528	1.501948	0.1205605	0.2083901	1.55851	0.1241706	0.1420734	1.573195	-0.04203631	0.4351433	1.525857	-0.1431457	0.1737229	1.615132	-0.1420717	-0.06649143	1.587662	-0.129306	-0.1322199	1.586887	0.2854561	0.4492913	1.556639	0.3718316	0.1709227	1.67011	0.3908877	-0.06890291	1.655122	0.3959379	-0.1347978	1.644528	0.04834193	0.06841172	1.577535	0.04341906	-0.4598655	1.598207	-0.006297737	-0.8733212	1.783793	-0.01472819	-0.935955	1.737424	0.2079156	0.06967632	1.589896	0.1970017	-0.4583259	1.613267	0.1242407	-0.8418784	1.843414	0.1079198	-0.8865767	1.781126	0	0	0	0	0
132301	102454	0.2140842	0.6238959	1.341026	0.09660649	0.5385869	1.468165	0.1175927	0.2110948	1.524481	0.1217777	0.1455953	1.539202	-0.04341474	0.4476615	1.489558	-0.1425056	0.1846531	1.566003	-0.1405189	-0.0539604	1.521188	-0.1263736	-0.1322655	1.512831	0.2854862	0.4510327	1.529502	0.3723606	0.1708048	1.642572	0.3916119	-0.06857142	1.614021	0.3946344	-0.1361769	1.606652	0.04647705	0.07154138	1.543641	0.04254535	-0.455599	1.578255	0.0929368	-0.8647669	1.771704	0.1204694	-0.9223243	1.72617	0.2064595	0.072997	1.556302	0.2039438	-0.4561646	1.558134	0.002217516	-0.8353752	1.715861	-0.04193518	-0.8511176	1.653036	0	0	0	0	0
132302	102490	0.2044003	0.627523	1.316446	0.08928772	0.5428916	1.445538	0.1150066	0.2087685	1.494454	0.1202731	0.1417183	1.507223	-0.03740047	0.4475424	1.460461	-0.1422855	0.1856739	1.52718	-0.1377751	-0.04868673	1.45885	-0.1223468	-0.1312491	1.442098	0.2883094	0.4498247	1.500992	0.3743638	0.1676151	1.610553	0.3911724	-0.07161872	1.577386	0.3920893	-0.1368816	1.569723	0.0462888	0.06889205	1.508945	0.04413379	-0.4569215	1.555967	0.0807775	-0.8518193	1.776384	0.1051739	-0.9065011	1.725796	0.2058193	0.06891157	1.521122	0.2158381	-0.460349	1.502929	0.1827561	-0.8045478	1.468572	0.182934	-0.7010359	1.491644	0	0	0	0	0
132303	102522	0.2119023	0.6081045	1.278762	0.09599983	0.5231594	1.40716	0.1188288	0.205451	1.461269	0.1235128	0.1413891	1.475215	-0.0375817	0.4446955	1.429685	-0.1416999	0.1981504	1.477447	-0.1375704	-0.03459783	1.402555	-0.1180913	-0.1228719	1.375875	0.2867212	0.4489927	1.467368	0.3733736	0.1678929	1.578795	0.393061	-0.07107134	1.545085	0.3935386	-0.1394809	1.533728	0.04929878	0.06816953	1.479381	0.04448823	-0.4573729	1.528217	0.0931678	-0.8547102	1.742587	0.1207239	-0.9097528	1.694054	0.208296	0.06976415	1.491227	0.2232515	-0.4583574	1.44453	0.194246	-0.800535	1.375682	0.1945146	-0.6987661	1.405518	0	0	0	0	0
132304	102555	0.2561778	0.588975	1.247046	0.1403161	0.5044546	1.375679	0.131654	0.2032989	1.429162	0.1312693	0.142334	1.442876	-0.03611159	0.4396764	1.402179	-0.1400842	0.1946666	1.444336	-0.1364973	-0.03117035	1.347345	-0.1158154	-0.1181331	1.316977	0.2893531	0.4556539	1.444013	0.373243	0.1704666	1.548639	0.3937828	-0.06803554	1.510687	0.3946926	-0.1427916	1.501771	0.05072413	0.06881175	1.446085	0.04861439	-0.4561416	1.499494	0.05035063	-0.7941145	1.544915	0.04376448	-0.691813	1.517742	0.2113316	0.06989957	1.458717	0.2308549	-0.4570674	1.398949	0.1815654	-0.7921313	1.301041	0.1859938	-0.6924351	1.336935	0	0	0	0	0
132305	102587	0.2574857	0.5814832	1.231039	0.1416261	0.4969642	1.35967	0.1364996	0.1980626	1.402925	0.1358709	0.1383561	1.415056	-0.03488621	0.4301477	1.371644	-0.1341104	0.196909	1.399627	-0.1368237	-0.02590673	1.294805	-0.1087363	-0.1171927	1.25905	0.2911296	0.4518495	1.414174	0.3749844	0.1663508	1.51813	0.3955332	-0.07211405	1.479876	0.3949199	-0.1514955	1.459	0.05443241	0.06437112	1.418383	0.04910485	-0.4596882	1.47797	0.06209273	-0.7946771	1.535012	0.05389633	-0.6931389	1.505512	0.2157127	0.06597133	1.428956	0.2465056	-0.5501258	1.330058	0.1220592	-0.1637452	1.274686	0.1464835	-0.2651736	1.293744	0	0	0	0	0
132306	102619	0.2943239	0.5790016	1.198135	0.1784666	0.4944844	1.326764	0.1522766	0.1923296	1.376366	0.1481385	0.1320586	1.389422	-0.03394406	0.422718	1.340929	-0.132557	0.1936961	1.360416	-0.1308939	-0.02402008	1.24394	-0.1050963	-0.1151306	1.206636	0.2929936	0.4450392	1.384539	0.3758776	0.1587361	1.48734	0.3976574	-0.07969022	1.449862	0.3984894	-0.1496741	1.438713	0.06185379	0.05549125	1.393287	0.04436282	-0.4679658	1.454964	0.06589907	-0.8016099	1.515469	0.05719154	-0.7002797	1.485404	0.2253519	0.06247459	1.403569	0.2440923	-0.5522715	1.292532	0.1643433	-0.1545292	1.233536	0.1789106	-0.259564	1.235277	0	0	0	0	0
132307	102654	0.2980991	0.5711558	1.179259	0.1822439	0.48664	1.307886	0.1598617	0.1870306	1.348004	0.1556529	0.1273512	1.359505	-0.03773933	0.4081117	1.310777	-0.1301754	0.1885375	1.316163	-0.1248666	-0.0265885	1.194462	-0.09750066	-0.1150328	1.157062	0.2964159	0.4356606	1.353539	0.3800143	0.1523705	1.462318	0.3991186	-0.08511308	1.414949	0.4026851	-0.1531248	1.399794	0.06734273	0.04637353	1.354318	0.04855972	-0.4738088	1.435453	0.07303438	-0.8006806	1.517783	0.0639347	-0.7012987	1.481893	0.2329865	0.05756418	1.379606	0.2461325	-0.553162	1.245291	0.1800746	-0.1523136	1.239294	0.1906996	-0.257539	1.231393	0	0	0	0	0
